-5.050264829578570147e-01,7.988074055553625596e-01,8.522893399466391351e-02,2.936544957803365399e-02,2.109612539410591070e-01,0.000000000000000000e+00,2.529839009046554454e-01,0.000000000000000000e+00,4.251635509232679772e-02,2.529839009046554454e-01,6.386973051121458411e-02,0.000000000000000000e+00,1.508174679242074434e-01,9.528152006013053399e-02,1.924605779349803855e-02,1.539230942726135254e-01,5.182513346274693518e-03,1.924605779349803855e-02,7.847113783160845901e-02,2.790133655071258545e-02,6.666669333334430680e-01
-5.102021424266683924e-01,6.807911375731221515e-01,1.226899781822177737e-01,1.583105742132355151e-02,1.672194369137287029e-01,0.000000000000000000e+00,2.167884521186351776e-01,0.000000000000000000e+00,2.342234303553899014e-02,2.167884521186351776e-01,5.116534791886806488e-02,0.000000000000000000e+00,1.461529012769460789e-01,1.135033608547278833e-01,1.888525672256946564e-02,1.786614128134467461e-01,9.864163274566331921e-03,1.888525672256946564e-02,8.699029684066772461e-02,3.364759849177466344e-02,6.969699757576910404e-01
-4.889269041868544163e-01,5.142998026190020999e-01,1.549719681598345500e-01,5.865997267955800308e-03,1.294452160596847590e-01,0.000000000000000000e+00,1.638468316290527527e-01,0.000000000000000000e+00,1.918400203188260281e-02,1.638468316290527527e-01,5.178345770885547233e-02,0.000000000000000000e+00,1.463994495570659637e-01,1.339674815535545349e-01,2.142460942268371513e-02,2.010202760046178594e-01,1.440182079871495623e-02,2.142460942268371513e-02,9.795499965548515320e-02,3.708321849505106377e-02,7.272730181819390127e-01
-4.515254633868086565e-01,3.268440670048327057e-01,1.744849736716358179e-01,1.674134101441928854e-02,8.750857114791869840e-02,0.000000000000000000e+00,1.519778881222009770e-01,0.000000000000000000e+00,1.222733408212661743e-02,1.519778881222009770e-01,4.171751439571380615e-02,0.000000000000000000e+00,1.439192593097686768e-01,1.519227613295827672e-01,2.816547155380249093e-02,2.176649204709313057e-01,1.780330638090769566e-02,2.816547155380249093e-02,1.090941218038399968e-01,3.758718404504987620e-02,7.575760606061869851e-01
-4.210563637684909821e-01,1.851676598959265951e-01,1.814103243672940402e-01,5.211385527498180181e-02,5.568997636437415799e-02,0.000000000000000000e+00,1.445638388395309448e-01,0.000000000000000000e+00,7.222164422273635864e-03,1.445638388395309448e-01,3.375363101561864448e-02,0.000000000000000000e+00,1.397959684953093418e-01,1.458067542740277001e-01,3.163129091262817383e-02,1.902143799445845940e-01,1.603490610917409145e-02,3.163129091262817383e-02,1.089290957897901535e-01,3.287747171190050222e-02,7.878791030304348464e-01
-3.934596439446922944e-01,9.556526999328038285e-02,1.812476026690424125e-01,1.059052749567581386e-01,1.412254422903060948e-02,0.000000000000000000e+00,1.053284198045730535e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.053284198045730535e-01,2.473427603642145908e-02,0.000000000000000000e+00,1.300645112991332952e-01,1.049361702586923267e-01,3.052577055641449849e-02,1.126207892190326382e-01,7.789030050237973242e-03,3.052577055641449849e-02,8.682030191024144028e-02,2.577462792396545410e-02,8.181821454546828187e-01
-3.900402875293164651e-01,9.385768518069839694e-02,1.666136587723418272e-01,1.758034417960435691e-01,1.049344949424266780e-02,9.132929146289825439e-03,6.023162835044786056e-02,3.068869764154607757e-02,1.916313543915748596e-02,6.023162835044786056e-02,1.065508400400479692e-02,6.451133390267689560e-02,1.006742581725120489e-01,6.686459268842424863e-02,3.825636268593370776e-02,5.784016729078509528e-02,0.000000000000000000e+00,3.825636268593370776e-02,6.288572726771235466e-02,2.277409202522701764e-02,8.484851878789307911e-01
-3.921406582352597869e-01,1.141950871117780597e-01,1.332102030735103082e-01,2.588905009081814979e-01,0.000000000000000000e+00,6.650198144572121162e-02,5.075296126306057254e-02,1.149819669398394473e-01,5.857782065868377686e-02,5.075296126306057254e-02,8.455359935760498047e-02,0.000000000000000000e+00,1.051032446324825231e-01,1.882731089634554628e-02,7.146443324163556654e-02,3.211888535456224048e-02,0.000000000000000000e+00,7.146443324163556654e-02,1.191759388893842697e-02,2.587108065684636318e-02,8.787882303031787634e-01
-3.799621527130084830e-01,1.437025168847991807e-01,8.420235335211370686e-02,3.635026241399613722e-01,2.329772710800170898e-02,9.794164981160845274e-02,4.554049912840128084e-02,1.278589164668863520e-01,9.777752061684925888e-02,4.554049912840128084e-02,8.544243872165679932e-02,0.000000000000000000e+00,1.317902281880378723e-01,1.501220850540059028e-02,1.245131753385066986e-01,0.000000000000000000e+00,1.660554856061935425e-02,1.245131753385066986e-01,9.086946956813335419e-04,6.197615009215143300e-02,9.090912727274267358e-01
-3.515606446814480979e-01,1.737401840282012389e-01,1.804282016390343010e-02,4.804283944686150720e-01,4.140865802764892578e-02,1.262970545462199501e-01,4.914086610078811923e-02,1.220501759512857970e-01,1.280640115340550833e-01,4.914086610078811923e-02,9.027892226974169876e-02,0.000000000000000000e+00,2.025687649846076854e-01,2.847964210169656035e-02,1.881542049348354229e-01,0.000000000000000000e+00,4.105068743228912354e-02,1.881542049348354229e-01,1.242405051986376387e-02,1.088221313224898429e-01,9.393943151516747081e-01
-3.080693356285912343e-01,1.831900905661749401e-01,-5.784912536998140092e-02,6.051268255923721862e-01,4.619240164756775041e-02,2.068962050335747815e-01,4.700631164014339169e-02,1.096925112334164731e-01,1.647196263074874878e-01,4.700631164014339169e-02,1.702272991339365549e-01,0.000000000000000000e+00,2.518298204988241307e-01,2.528312157041260125e-02,2.340693861246108953e-01,0.000000000000000000e+00,3.692721381473044323e-02,2.340693861246108953e-01,2.999940017859141148e-02,1.280002180072996321e-01,9.696973575759226804e-01
-2.440096185108650007e-01,1.577884788228177404e-01,-1.304264146838383931e-01,7.039040386886581402e-01,6.084770560264587264e-02,5.410844279187065897e-01,3.616001009941101352e-02,3.849123895845629750e-01,2.606674209237098694e-01,3.616001009941101352e-02,2.824353069687883244e-01,0.000000000000000000e+00,2.733455121517181508e-01,1.980075745710304855e-02,2.977515727281570546e-01,0.000000000000000000e+00,2.847918029874563217e-02,2.977515727281570546e-01,5.109761158625284599e-02,1.301784780290391741e-01,1.000000400000170764e+00
-2.024428798712049615e-01,1.313274832226761779e-01,-2.238096863765395017e-01,7.917955347451798298e-01,9.023968577384948453e-02,8.180489156927380767e-01,1.317345380783080944e-01,5.068531551144339620e-01,3.465859939654667987e-01,1.317345380783080944e-01,3.304128646850585938e-01,1.779438253078195753e-01,3.795448541641235352e-01,1.365419583661215720e-02,3.689563602209091076e-01,5.598755417899652087e-02,1.592989514271418369e-02,3.689563602209091076e-01,9.485041691611210968e-02,1.698860393630133858e-01,1.030303442424418625e+00
-1.336913806404642635e-01,7.570785249468425793e-02,-3.044528590903664567e-01,8.430511028990127498e-01,1.113146692514419556e-01,7.008217668959072499e-01,6.521748006343841553e-02,3.595861142331903682e-01,3.445749680201212750e-01,6.521748006343841553e-02,3.340900689363479614e-01,0.000000000000000000e+00,3.593773305416106956e-01,1.221782607691628518e-02,2.934238508343696705e-01,2.572496641765941242e-02,1.500677270814776421e-02,2.934238508343696705e-01,7.931935042142868042e-02,1.469285421901279087e-01,1.060606484848666708e+00
-4.836692064696394150e-02,1.146384966688956952e-02,-3.759774967257738520e-01,8.609960753222347662e-01,1.040095999836921636e-01,5.582679808139801025e-01,5.624251440167427063e-02,2.246962785720825195e-01,3.227270394563674927e-01,5.624251440167427063e-02,2.991759106516838074e-01,0.000000000000000000e+00,2.668674156069755776e-01,2.538337771381650801e-02,1.872223876416683197e-01,3.175398504192178742e-03,4.292017593979835510e-02,1.872223876416683197e-01,6.714887047807376053e-02,1.084678206178877058e-01,1.090909527272914570e+00
7.091045212531637935e-03,-1.910589156213042029e-11,-4.466442893177516860e-01,8.375985497918357892e-01,6.420720815658569058e-02,5.749962904623576732e-01,1.197800323367118891e-01,3.182685971260070801e-01,3.803612689177195416e-01,1.197800323367118891e-01,1.582786366343498230e-01,6.183851891093783415e-01,1.382771827280521448e-01,1.404960613165582954e-02,1.325377749279141315e-01,2.674611115997487898e-04,1.639120715359846867e-02,1.325377749279141315e-01,6.097729643806815147e-02,5.339016517003377510e-02,1.121212569697162653e+00
5.419722804139787825e-02,-3.690714730937108672e-11,-5.000856307706740278e-01,7.689587943639667467e-01,5.264236479997634610e-02,4.446867278644016652e-01,1.253225915133953094e-01,2.493338151411576831e-01,3.385721494754155292e-01,1.253225915133953094e-01,1.000586946805318150e-01,6.440139893028471452e-01,8.270527268759905737e-02,4.117290782076971772e-02,8.742841035127639493e-02,5.820121277462352721e-03,5.952348435918489861e-02,8.742841035127639493e-02,7.574177905917167664e-02,1.654692656464046979e-02,1.151515612121410514e+00
9.609267427376089188e-02,-5.289428577429089373e-11,-5.265291462221368679e-01,6.550292158721772173e-01,6.311547830700874051e-02,3.519635237753391266e-01,1.032888680696487371e-01,1.895583536137234182e-01,3.013983468214671002e-01,1.032888680696487371e-01,7.199430465698242188e-02,6.472630575299263000e-01,5.920492662116885046e-02,5.196572594078523871e-02,6.487170048058032990e-02,2.035034989768808381e-03,3.247309662401676178e-02,6.487170048058032990e-02,7.537855634776254032e-02,0.000000000000000000e+00,1.181818654545658598e+00
1.339305996526209130e-01,-6.892038437062798787e-11,-5.201650727285407338e-01,4.986664111611722738e-01,6.650057956576346796e-02,2.811747800026621058e-01,7.670511235482990742e-02,1.458250365474007271e-01,2.540847597022851123e-01,7.670511235482990742e-02,6.499542792638142441e-02,6.359661411907937545e-01,5.839530080556869229e-02,6.827160742666039950e-02,5.458025261759757996e-02,2.046138556166128802e-04,3.662778654446204735e-02,5.458025261759757996e-02,7.615444646216928959e-02,0.000000000000000000e+00,1.212121696969906459e+00
1.695893880008745302e-01,-8.341133040633733279e-11,-4.870941525031335928e-01,3.225732379545020456e-01,6.145455837249755998e-02,2.068154418042727760e-01,4.858834668993949890e-02,1.078324832699515540e-01,2.018245955308278494e-01,4.858834668993949890e-02,5.492618680000305176e-02,5.905397666825188407e-01,4.609242901206016263e-02,6.970427823918205756e-02,5.455537736415862898e-02,0.000000000000000000e+00,3.217682172544300556e-02,5.455537736415862898e-02,5.801576267307003570e-02,0.000000000000000000e+00,1.242424739394154543e+00
1.937973578970506872e-01,7.340276158138007642e-03,-4.563429413255959965e-01,1.874641420301850769e-01,9.645105302333831232e-02,9.526827505656651485e-02,3.856557700783014124e-03,5.799398503520272058e-02,8.550560846924781799e-02,3.856557700783014124e-03,4.922666028141975403e-02,4.685017052623960399e-02,4.514853954315185824e-02,7.189054866986614722e-02,4.913028106093406816e-02,1.540342176502401119e-03,3.170398766330132651e-02,4.913028106093406816e-02,5.076966372629006935e-02,0.000000000000000000e+00,1.272727781818402404e+00
2.069297381713931516e-01,3.314853071757715985e-02,-4.250060295670797239e-01,1.008270813603979743e-01,1.052009008824825315e-01,9.681954128401619453e-02,8.041279017925262104e-03,5.074861984361301454e-02,4.866145054499308037e-02,8.041279017925262104e-03,8.536226302385330200e-02,0.000000000000000000e+00,5.618937313556671143e-02,6.041661476982491258e-02,2.853725813329219957e-02,1.927449452606114395e-03,3.110398259013891220e-02,2.853725813329219957e-02,4.197863986094792915e-02,0.000000000000000000e+00,1.303030824242650265e+00
2.078360770928639190e-01,7.792565570168587252e-02,-4.007712095841840516e-01,6.965900147791392882e-02,9.928583502769469660e-02,1.131149998732975531e-01,4.263859465718269209e-02,2.773826501586220544e-02,4.431835158417622017e-02,4.263859465718269209e-02,1.047731752817829404e-01,0.000000000000000000e+00,1.547023788094520624e-01,4.445140090371881014e-02,1.633319929242134025e-02,1.084221874109723288e-02,9.948800317943096161e-03,1.633319929242134025e-02,3.718750985960165428e-02,0.000000000000000000e+00,1.333333866666898349e+00
1.921057327539746062e-01,1.465031862141197294e-01,-3.829933030551387341e-01,6.210673743365433680e-02,1.082248419523239163e-01,1.866757509165576645e-01,8.851223140954971036e-02,4.858632521195845044e-02,9.848424528415004875e-02,8.851223140954971036e-02,1.246322922719021592e-01,0.000000000000000000e+00,2.197121649980545155e-01,6.529662159404583943e-02,1.109886169433593750e-02,7.697188786484977785e-02,1.113836808751026862e-03,1.109886169433593750e-02,3.496166877448558807e-02,3.154030773374769114e-02,1.363636909091146432e+00
1.615256707337813513e-01,2.432109414921536650e-01,-3.594986733886380015e-01,7.759002966379099919e-02,1.207520097494125394e-01,9.140725859573908818e-02,1.128101795911788940e-01,4.354929382150823231e-02,5.553212513526280952e-02,1.128101795911788940e-01,5.110967655976613594e-02,4.547789532484279584e-02,2.265421390533447210e-01,7.562058365770749080e-02,7.275760918855666941e-03,1.059116870164871216e-01,0.000000000000000000e+00,7.275760918855666941e-03,5.733277834951877594e-02,1.748200340403451014e-02,1.393939951515394293e+00
1.134325242649944776e-01,3.569641569570741191e-01,-3.393965538330118159e-01,1.113609662388019145e-01,1.427732497453689520e-01,0.000000000000000000e+00,3.085373789072036743e-01,1.303546130657196045e-02,0.000000000000000000e+00,3.085373789072036743e-01,0.000000000000000000e+00,6.891505585776434850e-02,2.451974481344222911e-01,7.467274261372429389e-02,6.956222653388977224e-03,8.905552293766628991e-02,0.000000000000000000e+00,6.956222653388977224e-03,6.240956609447797371e-02,1.715693374474843227e-02,1.424242993939642155e+00
4.044507330222159996e-02,4.961219689194212856e-01,-3.239125974740838521e-01,1.387150800852134658e-01,2.570974662899970786e-01,0.000000000000000000e+00,4.921510517597198486e-01,0.000000000000000000e+00,1.973723061382770538e-03,4.921510517597198486e-01,0.000000000000000000e+00,4.120767447683546525e-01,2.321912210434675106e-01,8.540123062474387627e-02,3.968364372849464243e-03,1.021930629556829229e-01,0.000000000000000000e+00,3.968364372849464243e-03,7.953304797410964966e-02,6.998183930085765184e-03,1.454546036363890238e+00
-4.250915957921444499e-02,6.279849827451916555e-01,-3.073913483613454067e-01,1.576893556273543107e-01,3.016779541969299427e-01,0.000000000000000000e+00,5.129320770502090454e-01,0.000000000000000000e+00,1.906479025880495823e-02,5.129320770502090454e-01,0.000000000000000000e+00,2.225544220871395612e-02,2.788453280925750621e-01,1.474851593375205994e-01,1.109175309538841178e-02,1.514354290610009923e-01,7.986060033241907177e-03,1.109175309538841178e-02,1.060174287607272420e-01,4.547646310594347097e-02,1.484849078788138321e+00
-1.210602345699470922e-01,7.400183007194200968e-01,-2.649514678383327326e-01,1.536270632365988875e-01,4.537772119045257457e-01,0.000000000000000000e+00,5.777968347072601762e-01,0.000000000000000000e+00,3.196707926690578461e-02,5.777968347072601762e-01,7.372387374440829248e-03,3.921516239643096924e-02,3.240939795970916859e-01,1.274560003408364006e-01,1.638394892215728690e-02,1.703847118399360039e-01,5.225254222750663757e-03,1.638394892215728690e-02,1.044986980656782832e-01,2.986496769719653582e-02,1.515152121212386183e+00
-2.036323816906736028e-01,8.323699363287613284e-01,-2.103577530872444701e-01,1.273063732422931027e-01,5.001128494739532915e-01,0.000000000000000000e+00,5.717405587434768455e-01,0.000000000000000000e+00,4.697803035378456116e-02,5.717405587434768455e-01,1.564130062858263767e-02,3.390805588828192663e-02,3.080607101321220509e-01,1.212974702939391136e-01,2.568432986736297538e-02,1.242720728570764765e-01,1.605297283579905756e-03,2.568432986736297538e-02,1.067085483421881947e-01,2.114418521523475647e-02,1.545455163636634044e+00
-2.957014997167975445e-01,8.947471765516501474e-01,-1.504266015817642688e-01,8.098506730356992700e-02,4.448713526129722817e-01,0.000000000000000000e+00,5.115409418940544128e-01,0.000000000000000000e+00,8.922992212076981400e-02,5.115409418940544128e-01,1.744322851300239563e-02,0.000000000000000000e+00,2.759007737040519714e-01,1.184884490711348437e-01,2.679711282253265450e-02,8.944894568147984670e-02,0.000000000000000000e+00,2.679711282253265450e-02,1.110177077353000641e-01,9.940430108043882967e-03,1.575758206060882127e+00
-3.892545336839596248e-01,9.155788849872225077e-01,-9.399126693558962353e-02,4.130863504347369319e-02,3.696798488497733959e-01,0.000000000000000000e+00,4.154674991965293662e-01,0.000000000000000000e+00,7.599848074217636917e-02,4.154674991965293662e-01,4.053085297346115112e-02,0.000000000000000000e+00,2.571698741987347714e-01,1.203920564481190253e-01,2.981398105621337752e-02,1.011252851987426982e-01,0.000000000000000000e+00,2.981398105621337752e-02,1.107582549254099574e-01,7.934659719467163086e-03,1.606061248485130211e+00
-4.673777987678347512e-01,8.884694383170954612e-01,-4.066279745808510510e-02,1.624960369841388363e-02,3.415423437952995189e-01,0.000000000000000000e+00,3.614807844161987416e-01,0.000000000000000000e+00,6.341712642461061478e-02,3.614807844161987416e-01,6.478802902468790148e-02,0.000000000000000000e+00,2.536947422195225954e-01,1.277361764971698954e-01,2.784258127212524414e-02,1.234994523904540259e-01,2.951167213420073047e-03,2.784258127212524414e-02,1.120377176751693044e-01,1.450818901260693926e-02,1.636364290909378072e+00
